Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles
3.2,Envoy Air,Web Developer,400000,1,Bangalore,Full Time,Web
4.7,TechXL Systems,Web Developer,336000,1,Bangalore,Full Time,Web
3.9,Test Yantra,Web Developer,168000,1,Bangalore,Full Time,Web
3.5,AttainU,Web Developer,120000,1,Bangalore,Full Time,Web
4.0,Seenu,Web Developer,72000,1,Bangalore,Full Time,Web
1.8,Lallabi Innovations,Web Developer,144000,1,Bangalore,Full Time,Web
3.0,Paryanta Management,Web Developer,180000,1,Bangalore,Full Time,Web
4.5,Google,Web Developer - Intern,372000,1,Bangalore,Intern,Web
4.2,IndianMoney.com,Web Developer,240000,1,Bangalore,Full Time,Web
4.4,New Horizon College of Engineering,Web Developer,168000,1,Bangalore,Full Time,Web
5.0,Rajendra Capital,Web Developer,300000,1,Bangalore,Full Time,Web
2.7,TecoBytes Solutions,Web Developer,300000,1,Bangalore,Full Time,Web
3.5,Wolken Software,Web Developer,400000,1,Bangalore,Full Time,Web
4.0,Noonic,Web Developer,468000,1,Bangalore,Full Time,Web
4.0,RapidAlley,Web Developer,300000,1,Bangalore,Full Time,Web
4.3,Pickcel,Web Developer - Intern,156000,1,Bangalore,Intern,Web
4.0,Koori Technologies,Web Developer,700000,1,Bangalore,Full Time,Web
4.3,Sigmato Solutions,Web Developer,96000,1,Bangalore,Full Time,Web
5.0,Association for Progressive Communications,Web Developer - Contractor,540000,1,Bangalore,Contractor,Web
3.8,Cellular Sales,Web Developer,400000,1,Bangalore,Full Time,Web
1.0,Crescent Sam Affa Enterprises,Web Developer,432000,1,Bangalore,Full Time,Web
5.0,Digitalonco Solutions,Web Developer,400000,1,Bangalore,Full Time,Web
4.0,No One Left Behind,Web Developer,200640,1,Bangalore,Full Time,Web
4.1,REALBRIDGE e-Marketing Solutions,Web Developer,400000,1,Bangalore,Full Time,Web
4.0,NovusMinds,Web Developer,300000,1,Bangalore,Full Time,Web
3.7,G360 Direct India,Web Developer,400000,1,Bangalore,Full Time,Web
3.4,Mantri Developers Pvvt.,Web Developer,300000,1,Bangalore,Full Time,Web
4.0,Yahoo,Web Developer,1200000,1,Bangalore,Full Time,Web
4.0,apurba ganguly,Web Developer,100000,1,Bangalore,Full Time,Web
4.3,Current,Web Developer,432000,1,Bangalore,Full Time,Web
4.3,Web Developers India,Web Developer,288000,1,Bangalore,Full Time,Web
4.0,VNR IT Solutions.,Web Developer,200000,1,Bangalore,Full Time,Web
4.5,Recruiting Monk,Web Developer - Intern,84000,1,Bangalore,Intern,Web
4.3,E-SEO Solutions,Web Developer,300000,1,Bangalore,Full Time,Web
4.0,Manasa Ujjini,Web Developer,180000,1,Bangalore,Full Time,Web
3.6,GoodWorkLabs Services,Web Developer,500000,1,Bangalore,Full Time,Web
3.7,Campagna Plumbing,Web Developer,96000,1,Bangalore,Full Time,Web
4.0,Goldman Sachs,Web Developer,400000,1,Bangalore,Full Time,Web
4.6,Fyle,Web Developer - Intern,432000,1,Bangalore,Intern,Web
5.0,Dr. Rajkumar's Learning App,Web Developer,200000,1,Bangalore,Full Time,Web
4.0,Scopos Technologies,Web Developer,84000,1,Bangalore,Full Time,Web
4.0,Paskon,Web Developer,200000,1,Bangalore,Full Time,Web
3.8,CredAble,Web Developer,1128000,1,Bangalore,Full Time,Web
3.3,AxisRooms,Web Developer - Intern,180000,1,Bangalore,Intern,Web
4.0,sevenchats,Web Developer,216000,1,Bangalore,Full Time,Web
4.1,Infogain,Web Developer - Intern,120000,1,Bangalore,Intern,Web
4.2,Ministry of Home Affairs,Web Developer,240000,1,Bangalore,Full Time,Web
4.2,Vitech,Web Developer - Intern,252000,1,Bangalore,Intern,Web
3.8,Spectral Insights India,Web Developer Contractor,100000,1,Bangalore,Contractor,Web
4.2,Greytip,Web Developer,2100000,1,Bangalore,Full Time,Web
4.2,Johnson & Johnson,Web Developer,700000,1,Bangalore,Full Time,Web
3.2,AntWorks,Web Developer,420000,1,Bangalore,Full Time,Web
4.0,REX Technologie,Web Developer,200000,1,Bangalore,Full Time,Web
4.0,LACH Tech Innovation,Web Developer,180000,1,Bangalore,Full Time,Web
4.2,Moonraft Innovation Labs,Web Developer,600000,1,Bangalore,Full Time,Web
2.7,Sigma HR Solutions,Web Developer,500000,1,Bangalore,Full Time,Web
3.9,ABC,Web Developer,180000,1,Bangalore,Full Time,Web
4.0,IFIM College,Web Developer,168000,1,Bangalore,Full Time,Web
5.0,TripEasy,Web Developer,300000,1,Bangalore,Full Time,Web
3.9,North American Corporation,Web Developer,500000,1,Bangalore,Full Time,Web
4.0,Techmill,Web Developer,1300000,1,Bangalore,Full Time,Web
4.0,hhhhh,Web Developer,120000,1,Bangalore,Full Time,Web
3.7,OneDirect (India),Web Developer,1700000,1,Bangalore,Full Time,Web
4.5,FresherEngineers.com,Web Developer,228000,1,Bangalore,Full Time,Web
4.0,Renaissance Technologies,Web Developer,144000,1,Bangalore,Full Time,Web
4.3,Skylab Infotech,Web Developer Contractor,312000,1,Bangalore,Contractor,Web
4.3,Nineleaps Technology Solutions,Web Developer,500000,1,Bangalore,Full Time,Web
3.7,Unisys,Web Developer,500000,1,Bangalore,Full Time,Web
4.1,Fresher,Web Developer,312000,1,Bangalore,Full Time,Web
3.9,Reliance Industries,Web Developer,456000,1,Bangalore,Full Time,Web
5.0,GET AHEAD,Web Developer,348000,1,Bangalore,Full Time,Web
4.9,GrayLocus,Web Developer,400000,1,Bangalore,Full Time,Web
2.8,Hakuna Matata,Web Developer - Intern,200000,1,Bangalore,Intern,Web
4.3,Behtar Technology,Web Developer - Intern,324000,1,Bangalore,Intern,Web
3.5,Diario AS,Web Developer,300000,1,Bangalore,Full Time,Web
4.8,Millow,Web Developer - Intern,120000,1,Bangalore,Intern,Web
3.9,ACL Digital,Web Developer,1188000,1,Bangalore,Full Time,Web
3.7,NAVYA,Web Developer,100000,1,Bangalore,Full Time,Web
3.8,Tilaka Technologies,Web Developer,200000,1,Bangalore,Full Time,Web
4.2,GLOBO,Web Developer,600000,1,Bangalore,Full Time,Web
4.1,CYBERNETYX Interaktiv,Web Developer,552000,1,Bangalore,Full Time,Web
4.0,Sathyagar KS,Web Developer,200000,1,Bangalore,Full Time,Web
4.2,Akarmaxs Tech,Web Developer,200000,1,Bangalore,Full Time,Web
4.3,Web Development Basics,Web Developer,228000,1,Bangalore,Full Time,Web
4.2,Think Tree Media House,Web Developer,504000,1,Bangalore,Full Time,Web
5.0,Topdot Solar,Web Developer,52800,1,Bangalore,Full Time,Web
4.2,AppScript Mobile Solutions,Web Developer Contractor,216000,1,Bangalore,Contractor,Web
3.9,Anna's Linens,Web Developer,101376,1,Bangalore,Full Time,Web
4.0,TATA ELXSI,Web Developer,400000,1,Bangalore,Full Time,Web
4.0,Ralecon IT Consulting Services,Web Developer,500000,1,Bangalore,Full Time,Web
4.0,JHK Legal,Web Developer,576000,1,Bangalore,Full Time,Web
4.1,Sirma Business Consulting,Web Developer - Intern,180000,1,Bangalore,Intern,Web
5.0,Websmart india,Web Developer,144000,1,Bangalore,Full Time,Web
3.6,Trakinvest,Web Developer - Intern,900000,1,Bangalore,Intern,Web
3.7,HCL Technologies,Web Developer - Intern,996000,1,Bangalore,Intern,Web
2.7,Techniche E-Commerce Solutions,Web Developer,400000,1,Bangalore,Full Time,Web
4.1,"SUNIL J. SHAH, CPA",Web Developer,444000,1,Bangalore,Full Time,Web
2.6,Carmatec,Web Developer,504000,1,Bangalore,Full Time,Web
2.9,MMAD Apps,Web Developer,264000,1,Bangalore,Full Time,Web
4.7,Taskmonk Technology,Web Developer - Intern,120000,1,Bangalore,Intern,Web
4.0,Selvaraju,Web Developer,300000,1,Bangalore,Full Time,Web
3.7,Havas Media,Web Developer,500000,1,Bangalore,Full Time,Web
4.8,Zealeers Technologies,Web Developer,400000,1,Bangalore,Full Time,Web
4.3,Keyfalcon Solutions,Web Developer,400000,1,Bangalore,Full Time,Web
4.2,Freelancer,Web Developer - Intern,400000,1,Bangalore,Intern,Web
4.0,World Vision Infotech,Web Developer,1000000,1,Bangalore,Full Time,Web
3.8,Wadhwani Foundation,Web Developer,400000,1,Bangalore,Full Time,Web
4.5,AiRobosoft,Web Developer,360000,1,Bangalore,Full Time,Web
3.8,The Himalaya Drug Company,Web Developer,500000,1,Bangalore,Full Time,Web
3.5,JSW Steel,Web Developer,400000,1,Bangalore,Full Time,Web
2.2,Norwegian American Hospital,Web Developer,180000,1,Bangalore,Full Time,Web
4.1,Infanion,Web Developer,300000,1,Bangalore,Full Time,Web
4.5,UTT,Web Developer,300000,1,Bangalore,Full Time,Web
4.9,Nyx Wolves Freelance & Business Solutions,Web Developer,300000,1,Bangalore,Full Time,Web
3.7,Alpha Design Technologies,Web Developer,408000,1,Bangalore,Full Time,Web
3.0,Toehold Travel and Photography,Web Developer,500000,1,Bangalore,Full Time,Web
4.0,RNI TECH,Web Developer,500000,1,Bangalore,Full Time,Web
4.4,REJAG Technologies,Web Developer,120000,1,Bangalore,Full Time,Web
3.8,Sureshkumar,Web Developer,468000,1,Bangalore,Full Time,Web
2.9,Alice Blue,Web Developer,500000,1,Bangalore,Full Time,Web
3.3,Dhanush InfoTech,Web Developer,200000,1,Bangalore,Full Time,Web
4.2,Spacenos,Web Developer - Intern,84000,1,Bangalore,Intern,Web
3.6,DayToDay Health,Web Developer,1300000,1,Bangalore,Full Time,Web
4.2,Mindtrek Edutech,Web Developer,900000,1,Bangalore,Full Time,Web
3.9,EY,Web Developer,312000,1,Bangalore,Full Time,Web
3.6,Premium Retail Services,Web Developer,500000,1,Bangalore,Full Time,Web
4.0,Deloitte,Web Developer,120000,1,Bangalore,Full Time,Web
5.0,ITeSIGN,Web Developer,264000,1,Bangalore,Full Time,Web
4.1,Greenpeace,Web Developer,684000,1,Bangalore,Full Time,Web
3.5,Adodis Technologies,Web Developer,264000,1,Bangalore,Full Time,Web
4.1,First Student,Web Developer,1020000,1,Bangalore,Full Time,Web
4.0,Technovation Unicorns,Web Developer,120000,1,Bangalore,Full Time,Web
4.0,Ot,Web Developer,1200000,1,Bangalore,Full Time,Web
4.0,Raja Software Labs,Web Developer,400000,1,Bangalore,Full Time,Web
3.2,RCS TECHNOLOGY,Web Developer - Intern,200000,1,Bangalore,Intern,Web
4.2,Ganesh Mills,Web Developer,216000,1,Bangalore,Full Time,Web
4.0,Xcellerate (Belgium),Web Developer,180000,1,Bangalore,Full Time,Web
2.7,Planeteria,Web Developer,500000,1,Bangalore,Full Time,Web
4.5,Akamai,Web Developer,900000,1,Bangalore,Full Time,Web
4.0,Adstock Global International,Web Developer,144000,1,Bangalore,Full Time,Web
4.0,mehatha,Web Developer,264000,1,Bangalore,Full Time,Web
3.7,Adinnovo Marketing Solutions,Web Developer,144000,1,Bangalore,Full Time,Web
4.3,Freelance,Web Developer,624000,1,Bangalore,Full Time,Web
5.0,Way 2 Journey Excursion,Web Developer,300000,1,Bangalore,Full Time,Web
4.1,Fresher,Web Developer,120000,1,Bangalore,Full Time,Web
2.8,Msewa Software Solution,Web Developer,300000,1,Bangalore,Full Time,Web
3.3,Magna Infotech,Web Developer,900000,1,Bangalore,Full Time,Web
3.5,SHARAN,Web Developer,400000,1,Bangalore,Full Time,Web
5.0,Picasso Games,Web Developer,204000,1,Bangalore,Full Time,Web
4.2,GAUTAM KUMAR,Web Developer,800000,1,Bangalore,Full Time,Web
4.3,CognitiveClouds,Web Developer - Intern,96000,1,Bangalore,Intern,Web
4.6,Sumesa (Mexico),Web Developer,500000,1,Bangalore,Full Time,Web
3.0,Lincode,Web Developer,96000,1,Bangalore,Full Time,Web
3.1,Sumadhura Infracon,Web Developer,576000,1,Bangalore,Full Time,Web
3.8,Epsilon,Web Developer,400000,1,Bangalore,Full Time,Web
4.2,Schneider Electric,Web Developer - Contractor,700000,1,Bangalore,Contractor,Web
3.9,Micron Technology,Web Developer,1000000,1,Bangalore,Full Time,Web
4.0,nexacom,Web Developer,444000,1,Bangalore,Full Time,Web
4.0,Aalpine IT Services,Web Developer,168000,1,Bangalore,Full Time,Web
2.9,Temenos+Agility,Web Developer,132000,1,Bangalore,Full Time,Web
4.3,AlmaBetter,Web Developer,1104000,1,Bangalore,Full Time,Web
5.0,Webtrackers4u,Web Developer,100000,1,Bangalore,Full Time,Web
5.0,Hawx Media,Web Developer - Intern,600000,1,Bangalore,Intern,Web
4.1,Other,Web Developer,100000,1,Bangalore,Full Time,Web
3.5,Incadea,Web Developer,800000,1,Bangalore,Full Time,Web
3.8,Verzeo,Web Developer - Intern,180000,1,Bangalore,Intern,Web
5.0,Tihalt Technologies,Web Developer,228000,1,Bangalore,Full Time,Web
4.2,42hertz,Web Developer - Intern,200000,1,Bangalore,Intern,Web
4.2,Not Yet Productions,Web Developer,202752,1,Bangalore,Full Time,Web
5.0,Felicity Software Solutions,Web Developer,180000,1,Bangalore,Full Time,Web
2.8,Aideas Engineering,Web Developer,228000,1,Bangalore,Full Time,Web
4.0,Ingredients Bazar,Web Developer,324000,1,Bangalore,Full Time,Web
5.0,BizInventive,Web Developer,456000,1,Bangalore,Full Time,Web
3.5,TransGenez,Web Developer,300000,1,Bangalore,Full Time,Web
4.4,iBux Business Solutions,Web Developer,1300000,1,Bangalore,Full Time,Web
3.8,Citrix,Web Developer,1200000,1,Bangalore,Full Time,Web
4.0,Amara Raja,Web Developer,200000,1,Bangalore,Full Time,Web
3.2,SIDSSOL Technologies,Web Developer,400000,1,Bangalore,Full Time,Web
3.9,Moshi Moshi,Web Developer Contractor,252000,1,Bangalore,Contractor,Web
4.0,Ingredients Bazar,Web Developer,360000,1,Bangalore,Full Time,Web
4.9,ACubetech Solutions,Web Developer,500000,1,Bangalore,Full Time,Web
4.0,Aasfa Global Group,Web Developer,204000,1,Bangalore,Full Time,Web
3.1,Heraizen Technologies,Web Developer,300000,1,Bangalore,Full Time,Web
3.5,BizRuntime IT Services,Web Developer,200000,1,Bangalore,Full Time,Web
2.3,"Idera, Inc.",Web Developer,132000,1,Bangalore,Full Time,Web
4.2,Tequed Labs,Web Developer,288000,1,Bangalore,Full Time,Web
5.0,Getzites Technologies,Web Developer,840000,1,Bangalore,Full Time,Web
3.9,Yes Bank,Web Developer - Intern,120000,1,Bangalore,Intern,Web
2.8,Tanvee jobs,Web Developer,144000,1,Bangalore,Full Time,Web
3.8,Future Focus Infotech,Web Developer Contractor,144000,1,Bangalore,Contractor,Web
4.5,Rorko India Private Limited,Web Developer,180000,1,Bangalore,Full Time,Web
3.9,CA Technologies,Web Developer,1300000,1,Bangalore,Full Time,Web
3.8,Cron-J,Web Developer,500000,1,Bangalore,Full Time,Web
4.4,DesignBids,Web Developer - Intern,228000,1,Bangalore,Intern,Web
3.7,Target,Web Developer - Contractor,600000,1,Bangalore,Contractor,Web
3.2,sdfsdfsdf,Web Developer - Intern,360000,1,Bangalore,Intern,Web
4.0,H,Web Developer,180000,1,Bangalore,Full Time,Web
4.0,Buy Sell N Rent,Web Developer,300000,1,Bangalore,Full Time,Web
3.9,Armentum,Web Developer - Intern,60000,1,Bangalore,Intern,Web
4.1,Rakesh Reddy,Web Developer,372000,1,Bangalore,Full Time,Web
4.2,Founding Years,Web Developer - Intern,408000,1,Bangalore,Intern,Web
3.5,BT,Web Developer,100000,1,Bangalore,Full Time,Web
3.1,Heraizen Technologies,Web Developer - Intern,588000,1,Bangalore,Intern,Web
3.9,Sigma Infosolutions,Web Developer,500000,1,Bangalore,Full Time,Web
4.0,Lekha,Web Developer,300000,1,Bangalore,Full Time,Web
4.6,Foton Informatica,Web Developer,1176000,1,Bangalore,Full Time,Web
4.0,Nivas Designs,Web Developer,400000,1,Bangalore,Full Time,Web
4.0,InnovTech,Web Developer,300000,1,Bangalore,Full Time,Web
4.6,Nextuple,Web Developer,500000,1,Bangalore,Full Time,Web
4.4,FreshersLive,Web Developer,252000,1,Bangalore,Full Time,Web
4.0,PVK GROUP OF TECHNOLOGIES,Web Developer,200000,1,Bangalore,Full Time,Web
3.3,Xerox,Web Developer,696000,1,Bangalore,Full Time,Web
3.9,Employee Solutions,Web Developer,1152000,1,Bangalore,Full Time,Web
4.3,Dell Technologies,Web Developer - Intern,288000,1,Bangalore,Intern,Web
2.5,SeedOlabs,Web Developer,168000,1,Bangalore,Full Time,Web
4.1,LeewayHertz,Web Developer - Intern,120000,1,Bangalore,Intern,Web
3.9,Lumos Learning,Web Developer,300000,1,Bangalore,Full Time,Web
3.3,Sedo,Web Developer,600000,1,Bangalore,Full Time,Web
4.0,Skyittek,Web Developer,800000,1,Bangalore,Full Time,Web
4.0,Cloudgate Systems,Web Developer,400000,1,Bangalore,Full Time,Web
4.0,dreamz infra india pvt ltd,Web Developer,300000,1,Bangalore,Full Time,Web
2.9,LiRCTek,Web Developer,192000,1,Bangalore,Full Time,Web
2.0,Internet Academy,Web Developer,264000,1,Bangalore,Full Time,Web
4.5,Neudesic,Web Developer,100000,1,Bangalore,Full Time,Web
4.3,Astek,Web Developer,600000,1,Bangalore,Full Time,Web
3.1,DNM Technology,Web Developer,300000,1,Bangalore,Full Time,Web
3.7,Manipal Technologies,Web Developer,700000,1,Bangalore,Full Time,Web
3.5,Netzmarkt Technologies,Web Developer,960000,1,Bangalore,Full Time,Web
3.5,Appface,Web Developer,200000,1,Bangalore,Full Time,Web
4.6,Surebot Technology Solutions,Web Developer,120000,1,Bangalore,Full Time,Web
3.7,ThinkTac,Web Developer - Intern,96000,1,Bangalore,Intern,Web
4.7,Your Practice Online,Web Developer,156000,1,Bangalore,Full Time,Web
5.0,Codebudha,Web Developer,216000,1,Bangalore,Full Time,Web
3.7,Happay,Web Developer,700000,1,Bangalore,Full Time,Web
3.2,IDE Consulting Services,Web Developer,500000,1,Bangalore,Full Time,Web
3.8,Rahul Infotech,Web Developer,312000,1,Bangalore,Full Time,Web
4.0,Curious Ventures,Web Developer,300000,1,Bangalore,Full Time,Web
4.2,Bibox Labs,Web Developer - Intern,240000,1,Bangalore,Intern,Web
4.4,Campus24,Web Developer - Intern,60000,1,Bangalore,Intern,Web
4.3,Intel Corporation,Web Developer,348000,1,Bangalore,Full Time,Web
4.4,Eshwar Bhakti,Web Developer,348000,1,Bangalore,Full Time,Web
4.4,Fortunesoft IT Innovations,Web Developer,500000,1,Bangalore,Full Time,Web
4.5,Futury,Web Developer,180000,1,Bangalore,Full Time,Web
5.0,DevelopeR PoinT StudiO,Web Developer,348000,1,Bangalore,Full Time,Web
4.0,Siemens Digital Industries Software,Web Developer - Contractor,1000000,1,Bangalore,Contractor,Web
4.0,Mirafra Technologies,Web Developer,700000,1,Bangalore,Full Time,Web
2.6,Keeves Technologies,Web Developer - Intern,2112,1,Bangalore,Intern,Web
4.0,Gesto Culinary & Hospitality Academy,Web Developer,300000,1,Bangalore,Full Time,Web
3.9,Bookmyshow,Web Developer,500000,1,Bangalore,Full Time,Web
4.5,ReformX Consulting,Web Developer,200000,1,Bangalore,Full Time,Web
4.0,Kumar Raunak,Web Developer,800000,1,Bangalore,Full Time,Web
4.0,MCi Apps,Web Developer,228000,1,Bangalore,Full Time,Web
2.8,Drivezy,Web Developer,500000,1,Bangalore,Full Time,Web
4.2,UCPro,Web Developer,200000,1,Bangalore,Full Time,Web
4.5,DocVita,Web Developer,144000,1,Bangalore,Full Time,Web
4.7,DowTechie,Web Developer,180000,1,Bangalore,Full Time,Web
5.0,FinoZen,Web Developer,420000,1,Bangalore,Full Time,Web
2.0,SEALINK,Web Developer,228000,1,Bangalore,Full Time,Web
3.2,GreenKiss Staffing Solutions,Web Developer,1152000,1,Bangalore,Full Time,Web
4.6,Appiness Interactive,Web Developer,700000,1,Bangalore,Full Time,Web
2.6,ComX Softech,Web Developer,300000,1,Bangalore,Full Time,Web
4.0,TCS,Web Developer Contractor,408000,1,Bangalore,Contractor,Web
3.8,Raghav Enterprises,Web Developer,400000,1,Bangalore,Full Time,Web
4.2,Fubeus Technology,Web Developer,120000,1,Bangalore,Full Time,Web
3.9,XYZ,Web Developer,600000,1,Bangalore,Full Time,Web
4.0,CFT LAB,Web Developer,240000,1,Bangalore,Full Time,Web
3.5,INCITE,Web Developer,144000,1,Bangalore,Full Time,Web
4.5,Profusion,Web Developer,120000,1,Bangalore,Full Time,Web
4.0,Wolabi,Web Developer,180000,1,Bangalore,Full Time,Web
4.4,Adobe,Web Developer,500000,1,Bangalore,Full Time,Web
3.7,Standard Chartered Global Business Services,Web Developer,600000,1,Bangalore,Full Time,Web
4.0,Afterglow Tech,Web Developer,400000,1,Bangalore,Full Time,Web
4.0,iDev Research Labs,Web Developer,132000,1,Bangalore,Full Time,Web
4.0,WOW Skin Science,Web Developer,300000,1,Bangalore,Full Time,Web
1.8,ICT Health,Web Developer,288000,1,Bangalore,Full Time,Web
4.0,Website Experts,Web Developer,204000,1,Bangalore,Full Time,Web
4.3,Freelance,Web Developer,180000,1,Bangalore,Full Time,Web
4.2,Nutanix,Web Developer,1800000,1,Bangalore,Full Time,Web
4.0,maha nadha,Web Developer,900000,1,Bangalore,Full Time,Web
1.0,Undigit Media Solutions,Web Developer,204000,1,Bangalore,Full Time,Web
3.4,Newfold Digital,Web Developer,924000,1,Bangalore,Full Time,Web
4.0,Udupi Sri Krishna Technologies,Web Developer,300000,1,Bangalore,Full Time,Web
4.3,Indomatic,Web Developer,300000,1,Bangalore,Full Time,Web
4.3,Xpheno,Web Developer,1200000,1,Bangalore,Full Time,Web
2.9,Web.com,Web Developer,100000,1,Bangalore,Full Time,Web
2.9,SmartBeings Inc,Web Developer,216000,1,Bangalore,Full Time,Web
3.3,Clairvolex,Web Developer,1000000,1,Bangalore,Full Time,Web
2.3,Tagos Design Innovations,Web Developer,100000,1,Bangalore,Full Time,Web
3.3,SkilledAnswers,Web Developer,300000,1,Bangalore,Full Time,Web
4.6,HM Group,Web Developer,400000,1,Bangalore,Full Time,Web
3.9,Oracle,Web Developer - Intern,588000,1,Bangalore,Intern,Web
2.4,Chromozome Network,Web Developer,120000,1,Bangalore,Full Time,Web
4.0,Softa Technologies,Web Developer,500000,1,Bangalore,Full Time,Web
3.9,Hotmail Customer Support,Web Developer,600000,1,Bangalore,Full Time,Web
4.7,Default,Web Developer,500000,1,Bangalore,Full Time,Web
