Time,Sym,C/P,Exp,Strike,Spot,BidAsk,Orders,Vol,Prems,OI,Diff(%),ITM
7/16/2021 13:21,UPWK,Call,8/20/2021,55,47.94,2,7,1.46K,299.53K,743,14.74,1
7/16/2021 13:09,MRO,Call,8/6/2021,12,11.94,0.63,5,8.10K,499.56K,16,0.46,1
7/16/2021 13:08,EWZ,Put,8/20/2021,39,39.88,1.11,5,6.06K,670.19K,5.10K,2.26,1
7/16/2021 12:55,HD,Call,7/23/2021,325,323.79,2.63,7,990,265.66K,970,0.28,1
7/16/2021 12:46,PLTR,Call,1/20/2023,35,21.5,2.71,7,1.65K,450.55K,19.39K,62.83,0
7/16/2021 12:38,WDC,Call,10/15/2021,67.5,65.42,4.42,5,792,357.50K,617,2.95,1
7/16/2021 12:34,VIAC,Call,1/21/2022,42.5,41.06,4.15,13,4.04K,1.71M,7.50K,3.55,0
7/16/2021 12:30,UAA,Call,8/6/2021,20,19.47,0.81,6,2.71K,236.45K,7.62K,2.89,1
7/16/2021 12:20,WMT,Call,1/20/2023,160,141.34,8.2,5,250,206.25K,3.18K,13.22,0
7/16/2021 12:19,CVE,Call,1/20/2023,12,8.32,1.15,6,4.92K,591.00K,8.01K,44.26,1
7/16/2021 12:11,MGA,Call,9/17/2021,92.5,86.53,2.48,6,845,200.38K,962,7.25,0
7/16/2021 12:03,PVH,Call,9/17/2021,105,97.27,3.95,12,1.66K,663.68K,16,8.02,1
7/16/2021 11:59,LC,Put,1/21/2022,15,16.02,1.98,5,946,189.21K,220,7.03,1
7/16/2021 11:49,NKE,Call,8/20/2021,165,160.21,2.16,9,6.71K,1.48M,7.75K,2.94,1
7/16/2021 11:37,GME,Put,8/20/2021,140,177.65,7.65,13,652,510.43K,1.09K,26.57,0
7/16/2021 11:29,CHWY,Put,9/17/2021,75,76.54,5.47,5,708,396.43K,6,2.05,1
7/16/2021 11:27,AZN,Call,12/17/2021,60,57.15,2.07,13,11.18K,2.33M,1.16K,4.93,1
7/16/2021 11:15,TLRY,Call,12/17/2021,18,14.06,2.12,5,3.01K,625.68K,10.89K,28.14,0
7/16/2021 11:14,TLRY,Call,12/17/2021,16,14.06,2.6,5,2.94K,757.45K,11.09K,13.9,1
7/16/2021 11:02,X,Call,1/20/2023,25,22.52,5.33,11,2.44K,1.34M,28.16K,10.79,1
7/16/2021 10:57,TIGR,Call,8/20/2021,20,18.2,1.43,5,1.97K,289.62K,8.63K,10.1,1
7/16/2021 10:57,BYND,Put,1/21/2022,120,127.77,14.32,7,842,1.21M,5.66K,6.47,1
7/16/2021 10:57,TSM,Put,8/20/2021,115,116.52,2.72,7,1.32K,369.65K,13.78K,1.23,1
7/16/2021 10:50,CAT,Put,7/30/2021,207.5,209.29,4.83,5,295,143.43K,357,0.86,1
7/16/2021 10:42,GLD,Call,12/17/2021,175,169.85,4.58,5,3.33K,1.53M,6.29K,3.04,0
7/16/2021 10:33,PBF,Put,9/17/2021,10,10.22,1.38,6,1.94K,261.27K,204,2.1,1
7/16/2021 10:33,MP,Put,8/20/2021,30,34.52,1.15,5,2.60K,307.48K,1.59K,15.31,1
7/16/2021 10:31,CCL,Call,3/18/2022,22.5,21.69,3.1,6,1.51K,469.02K,5.51K,3.71,1
7/16/2021 10:30,MGM,Put,8/20/2021,38,38.94,1.53,6,1.65K,255.63K,3.46K,2.41,1
7/16/2021 10:30,DHI,Call,1/21/2022,92.5,87.46,5.78,5,397,230.26K,2.10K,5.77,1
7/16/2021 10:22,SNAP,Call,8/20/2021,65,59.53,2.6,5,726,213.19K,12.69K,7.4,1
7/16/2021 10:19,LVS,Call,12/17/2021,55,48.9,2.53,5,496,127.96K,13.89K,12.39,0
7/16/2021 10:16,TAL,Put,8/20/2021,17.5,19.51,1.68,7,2.10K,355.57K,50.24K,11.87,1
7/16/2021 10:16,IWM,Put,8/20/2021,212,217.43,4,13,15.99K,6.31M,5.59K,2.67,1
7/16/2021 10:08,FUN,Call,10/15/2021,45,42.94,2.42,5,1.20K,322.21K,93,4.51,1
7/16/2021 10:02,PYPL,Call,9/17/2021,320,296.26,5.97,5,391,234.60K,2.40K,8.01,0
7/16/2021 10:02,CSCO,Call,10/15/2021,55,54.37,1.99,7,1.68K,334.73K,22.64K,1.19,1
7/16/2021 9:56,DISCA,Call,1/20/2023,30,29.04,6.15,15,1.98K,1.19M,16.93K,3.73,1
7/16/2021 9:50,XELA,Call,8/20/2021,5,3.89,0.92,5,1.97K,187.15K,0,28.17,0
7/16/2021 9:48,ZIM,Call,1/21/2022,40,38.88,7.25,5,500,363.60K,1.46K,2.46,1
7/16/2021 9:40,MSFT,Call,10/15/2021,285,283.57,11.07,23,7.02K,7.72M,3.92K,0.58,1
7/16/2021 9:36,AEO,Call,11/19/2021,38,34.31,2.04,6,5.64K,1.16M,3.26K,10.56,0
7/16/2021 9:35,AAPL,Call,7/23/2021,150,149.67,1.83,18,4.20K,736.87K,83.49K,0.37,1
7/16/2021 9:30,MSFT,Put,9/17/2021,275,282.5,6.72,5,862,580.56K,3.87K,2.73,1
7/15/2021 15:56,LVS,Call,12/17/2021,55,49.4,2.75,6,599,166.32K,12.97K,11.35,0
7/15/2021 15:54,SOXX,Put,1/21/2022,390,435.81,16.2,5,580,956.13K,131,11.7,0
7/15/2021 15:51,PSTG,Call,11/19/2021,20,18.01,1.38,7,2.73K,387.17K,10.48K,11.36,1
7/15/2021 15:45,CVS,Put,6/17/2022,75,82,5,11,866,437.33K,1.50K,9.31,0
7/15/2021 15:45,XLV,Call,10/15/2021,130,128.3,2.79,7,2.79K,784.71K,14,1.32,1
7/15/2021 15:29,ON,Put,8/20/2021,32,36.12,0.58,5,2.49K,154.41K,158,12.3,0
7/15/2021 15:19,LYV,Call,10/15/2021,82.5,79.75,5.15,11,3.55K,1.87M,145,3.54,1
7/15/2021 15:08,CDEV,Call,1/20/2023,7,5.76,1.65,5,1.37K,250.45K,410,14.68,1
7/15/2021 14:50,DOCU,Call,7/16/2021,280,278.45,1.91,7,2.42K,369.79K,1.40K,1.02,1
7/15/2021 14:41,ASO,Call,8/20/2021,39,36.44,1.62,5,925,153.19K,348,6.91,1
7/15/2021 14:12,MGI,Call,11/19/2021,10,9.77,1.92,5,700,137.34K,3.23K,2.35,1
7/15/2021 14:03,SU,Call,1/20/2023,22,21.61,3.55,8,1.08K,390.04K,2.25K,1.66,1
7/15/2021 14:01,Z,Call,9/17/2021,120,102.61,3.52,6,572,236.63K,11.11K,15.09,0
7/15/2021 13:57,NOVA,Put,8/20/2021,30,33.17,1.65,5,3.89K,681.63K,101,11.09,0
7/15/2021 13:48,UNH,Call,12/17/2021,420,419.93,24.33,6,892,2.12M,4.18K,0.38,1
7/15/2021 13:44,T,Call,7/23/2021,28.5,28.45,0.38,5,6.59K,258.09K,9.37K,0.17,1
7/15/2021 13:36,BXC,Put,11/19/2021,35,38.54,4.55,5,460,214.40K,4.56K,10.18,1
7/15/2021 13:11,SAVA,Call,8/20/2021,100,83.72,13.1,6,1.77K,3.18M,5.73K,14.25,1
7/15/2021 13:11,CVS,Call,9/17/2021,82.5,82.35,2.74,5,966,263.15K,0,0.35,1
7/15/2021 13:03,GILD,Call,11/19/2021,70,68.32,2.75,6,5.88K,1.64M,12.01K,2.5,1
7/15/2021 13:00,CROX,Call,12/17/2021,140,116.45,6.95,5,388,272.99K,9,20.22,1
7/15/2021 12:52,AZN,Call,1/21/2022,60,57.31,2.27,7,1.78K,415.91K,5.41K,4.57,1
7/15/2021 12:39,XPO,Put,8/20/2021,140,142.32,5.6,5,568,311.08K,1.92K,1.8,1
7/15/2021 12:13,MU,Put,9/17/2021,75,77.05,3.17,18,6.59K,2.09M,8.27K,3,1
7/15/2021 12:04,CVX,Put,1/21/2022,95,102.07,5.35,6,426,227.94K,3.22K,7.41,1
7/15/2021 11:46,CLF,Call,1/21/2022,25,22.23,3.32,5,576,191.76K,17.80K,12.36,1
7/15/2021 11:38,RACE,Call,11/19/2021,210,206.25,10.9,8,3.21K,3.48M,36,2.25,1
7/15/2021 11:22,CCJ,Call,12/17/2021,25,17.39,0.69,5,4.02K,271.28K,5.62K,45.62,1
7/15/2021 11:21,TTD,Call,10/15/2021,85,73.69,4.25,5,446,190.85K,2.37K,15.44,1
7/15/2021 11:15,BP,Call,1/21/2022,35,24.84,0.2,6,23.60K,471.96K,23.98K,40.88,0
7/15/2021 11:15,RIOT,Call,1/21/2022,40,29.09,6.4,5,429,269.13K,4.45K,38.81,1
7/15/2021 11:10,AMGN,Put,8/20/2021,240,244.6,5.53,5,299,175.65K,2.02K,1.67,1
7/15/2021 11:06,VALE,Put,1/20/2023,20,22.64,3.73,11,1.97K,743.25K,5.71K,13.32,1
7/15/2021 11:00,CGC,Call,8/20/2021,22.5,20.43,0.96,10,6.06K,561.44K,641,10.65,0
7/15/2021 10:47,CLF,Call,10/15/2021,23,22.05,2.63,5,500,131.70K,8.37K,4.33,1
7/15/2021 10:30,UPWK,Call,12/17/2021,55,48.4,5.7,5,336,194.88K,1.51K,13.79,1
7/15/2021 10:28,TTWO,Call,8/20/2021,170,169.1,6.85,6,881,607.89K,377,0.53,1
7/15/2021 10:23,PG,Put,1/20/2023,125,138.45,8.42,6,518,448.07K,2.23K,10.76,0
7/15/2021 10:22,ZIM,Call,1/21/2022,40,39.63,7.55,8,1.00K,723.48K,419,2.55,1
7/15/2021 10:18,NVAX,Put,8/20/2021,150,182.32,5.7,5,3.55K,2.20M,241,21.67,1
7/15/2021 10:13,MLCO,Call,1/20/2023,17,15.64,2.85,5,1.25K,353.12K,1.00K,8.8,0
7/15/2021 10:05,BAC,Call,9/17/2021,39,38.9,1.54,5,1.47K,210.83K,8.17K,0.83,1
7/15/2021 9:58,LULU,Call,9/17/2021,400,377.35,10.57,5,391,408.46K,306,6.18,1
7/15/2021 9:57,DHR,Call,9/17/2021,280,277.46,9.05,5,390,359.98K,798,0.91,1
7/15/2021 9:50,BP,Call,6/17/2022,27,24.81,1.76,5,1.12K,202.66K,4.04K,8.59,1
7/15/2021 9:49,PLUG,Call,8/6/2021,30,27.24,1.25,6,1.90K,230.13K,893,10.99,1
7/15/2021 9:48,SNOW,Call,7/23/2021,260,256.1,6.35,12,1.83K,1.14M,488,1.44,1
7/15/2021 9:47,LUV,Call,12/17/2021,55,52.11,3.25,6,2.00K,641.89K,1.25K,5.72,1
7/15/2021 9:41,AEO,Call,11/19/2021,37,35.42,3.13,7,2.93K,920.97K,3.88K,4.24,0
7/15/2021 9:39,BABA,Call,7/16/2021,215,214.04,1.42,5,2.70K,419.63K,24.26K,0.4,1
7/15/2021 9:39,QQQ,Put,7/23/2021,360,360.78,3.39,5,2.21K,761.66K,4.86K,0.24,1
7/15/2021 9:36,RUN,Call,8/20/2021,55,48.6,2.23,5,1.42K,319.50K,7.09K,13.41,1
7/15/2021 9:35,FB,Call,7/23/2021,350,344.95,3,5,602,213.06K,5.43K,1.05,1
7/15/2021 9:35,CRM,Put,9/17/2021,220,238.23,4.42,5,423,190.35K,4.48K,8.56,0
7/15/2021 9:33,MRNA,Call,7/16/2021,250,249.9,5.17,10,1.04K,480.23K,8.27K,0.59,1
7/15/2021 9:31,IWM,Put,9/17/2021,202,217.69,3.69,7,3.13K,1.16M,17.66K,7.76,0
7/15/2021 9:31,NVDA,Put,7/16/2021,780,787.54,5.62,6,1.05K,524.47K,4.84K,0.77,1
7/15/2021 9:31,NFLX,Call,7/16/2021,560,555.21,3,15,2.41K,754.48K,8.71K,0.82,1
7/14/2021 15:51,GT,Call,8/6/2021,17,16.48,0.62,5,9.88K,608.99K,52,3.22,1
7/14/2021 15:24,DELL,Call,10/15/2021,100,93.79,2.84,5,479,142.55K,3.82K,6.62,1
7/14/2021 15:22,CPNG,Put,9/17/2021,42.5,44.24,4.15,10,782,334.91K,0,4.1,1
7/14/2021 15:15,MS,Put,6/17/2022,80,92.47,5.1,12,955,491.82K,3.14K,15.61,0
7/14/2021 15:12,DAL,Call,9/17/2021,41,40.6,2.2,10,7.96K,1.76M,1.76K,1.04,1
7/14/2021 14:30,NVTA,Call,6/17/2022,30,28.67,5.9,5,250,150.85K,1.03K,4.24,1
7/14/2021 14:05,MLCO,Call,1/20/2023,20,15.8,1.97,5,1.95K,409.45K,2.10K,26.48,0
7/14/2021 13:54,CVS,Call,8/20/2021,82.5,82.42,2.1,5,1.46K,306.66K,10.94K,0.14,1
7/14/2021 13:47,NVTA,Call,6/17/2022,37.5,28.84,3.6,6,481,185.68K,33,28.96,0
7/14/2021 13:41,X,Call,1/20/2023,25,23.47,6.05,16,3.60K,2.23M,25.11K,6.53,1
7/14/2021 13:26,DISCA,Call,1/20/2023,30,29.17,5.65,11,1.84K,1.06M,3.81K,3.07,1
7/14/2021 13:26,ZM,Put,7/30/2021,345,365.7,4.3,6,1.58K,668.51K,74,6.29,1
7/14/2021 13:07,ENPH,Call,8/20/2021,210,176.35,5.02,6,900,471.30K,1.28K,18.74,1
7/14/2021 13:03,TIGR,Call,8/20/2021,20,18.31,1.62,5,1.44K,259.41K,3.68K,6.69,1
7/14/2021 12:45,BE,Put,1/21/2022,20,21.17,2.97,7,1.98K,610.74K,1.06K,6.1,1
7/14/2021 12:36,FIGS,Put,10/15/2021,40,40.22,6.4,5,402,261.30K,335,0.75,1
7/14/2021 12:32,DISCK,Call,12/17/2021,30,27.21,2.1,7,2.19K,462.38K,1.24K,10.36,1
7/14/2021 12:02,SRAC,Call,11/19/2021,15,11.23,0.62,5,3.00K,195.00K,1.34K,35.77,0
7/14/2021 11:58,ARKK,Put,7/30/2021,118,119.64,3.38,5,2.39K,766.78K,172,1.61,1
7/14/2021 11:53,MA,Call,8/6/2021,405,388.24,3.33,6,622,204.84K,2.68K,4.42,0
7/14/2021 11:53,INTU,Put,9/17/2021,490,505.42,14.25,5,315,430.55K,69,3.43,0
7/14/2021 11:32,CCIV,Call,9/17/2021,25,24.23,3.67,8,2.18K,825.29K,1.54K,2.79,0
7/14/2021 11:28,DKNG,Put,10/15/2021,45,46.27,4.3,12,3.38K,1.46M,5.39K,3.11,1
7/14/2021 11:27,WIX,Put,8/20/2021,290,291.33,18.75,6,583,997.73K,838,1.56,1
7/14/2021 11:15,COIN,Put,9/17/2021,220,237.57,13.05,5,659,831.64K,1.18K,9.04,1
7/14/2021 11:10,TAL,Call,8/20/2021,32.5,21.83,0.85,6,4.85K,420.07K,17.26K,50.26,0
7/14/2021 11:06,MARA,Put,1/21/2022,20,25.73,4.85,5,478,232.76K,1.72K,28.99,0
7/14/2021 10:52,UPST,Call,8/20/2021,150,116.11,4.85,5,560,282.02K,2.89K,27.68,1
7/14/2021 10:45,ORCL,Put,9/17/2021,87.5,88.18,3.65,14,4.43K,1.62M,545,0.77,1
7/14/2021 10:40,COIN,Call,7/16/2021,245,240.35,2.17,5,748,169.20K,2.18K,1.94,1
7/14/2021 10:37,PAGS,Put,1/20/2023,42.5,52.35,6,5,363,221.43K,1.71K,23.16,1
7/14/2021 10:34,AVYA,Put,8/20/2021,25,25.71,1.5,5,2.23K,335.47K,38,3.16,1
7/14/2021 10:28,AON,Call,10/15/2021,240,230.15,6.95,6,430,299.05K,3.18K,4.23,1
7/14/2021 10:24,RIDE,Call,7/30/2021,10,8.4,0.34,5,6.11K,196.64K,378,19.3,0
7/14/2021 10:16,BGS,Put,8/20/2021,30,30.12,1.38,5,11.68K,1.62M,2.08K,0.69,1
7/14/2021 10:15,AUY,Put,1/20/2023,3.5,4.22,0.42,6,6.43K,289.57K,3.88K,20.43,0
7/14/2021 9:55,CLDX,Call,11/19/2021,55,44.4,4.35,10,787,354.75K,5,24.75,1
7/14/2021 9:45,X,Put,10/15/2021,20,24.61,0.98,5,2.36K,233.43K,12.97K,23,0
7/14/2021 9:39,NFLX,Call,7/16/2021,550,545.63,2.69,6,1.02K,285.51K,6.96K,0.81,1
7/14/2021 9:38,ADS,Call,8/20/2021,110,106.72,4.6,5,435,208.80K,11.00K,3.43,0
7/14/2021 9:35,PINS,Put,8/20/2021,70,73.12,3.93,5,2.29K,903.75K,6.05K,4.59,1
7/14/2021 9:32,V,Call,7/23/2021,245,244.34,2.21,5,790,182.31K,2.06K,0.23,1
7/14/2021 9:32,AMC,Put,7/16/2021,38,38.08,2.24,5,1.02K,216.52K,7.22K,0.52,1
7/13/2021 15:52,FISV,Call,9/17/2021,115,110.03,2.53,5,798,204.41K,6.59K,4.45,1
7/13/2021 15:44,AMGN,Put,8/20/2021,240,245.23,5.47,5,450,249.90K,1.56K,2.16,1
7/13/2021 15:44,PHM,Call,8/20/2021,55,51.56,1.15,5,3.38K,392.52K,5.85K,6.33,1
7/13/2021 15:42,OLLI,Put,8/20/2021,87.5,88.78,3.65,5,500,188.50K,43,1.46,1
7/13/2021 15:40,GM,Call,8/20/2021,60,58.81,2.02,5,1.04K,199.95K,10.07K,2.27,0
7/13/2021 15:30,ORCL,Put,1/21/2022,85,87.18,5.7,5,1.12K,645.75K,341,2.48,1
7/13/2021 15:08,LYV,Call,8/20/2021,85,81.58,2.9,12,3.22K,937.03K,4.35K,4.13,1
7/13/2021 15:04,BLK,Put,9/17/2021,880,909.05,25.3,5,293,744.30K,10,3.22,1
7/13/2021 14:57,WEN,Put,1/21/2022,20,22.81,0.9,5,1.51K,143.54K,3.03K,14,0
7/13/2021 14:48,PSAC,Put,9/17/2021,10,13.19,1.45,7,1.80K,274.88K,13.81K,36.06,0
7/13/2021 14:48,COUP,Put,7/16/2021,260,261.29,5.9,5,800,414.60K,509,0.94,1
7/13/2021 14:30,EDU,Call,8/20/2021,7.5,6.89,0.78,6,6.76K,531.88K,30.83K,8.52,0
7/13/2021 14:22,NVAX,Call,1/21/2022,270,184.46,15.2,14,1.21K,1.94M,843,46.66,1
7/13/2021 14:21,UNP,Put,9/17/2021,210,219.99,4.52,5,361,163.53K,455,4.77,1
7/13/2021 14:06,PLTR,Call,1/20/2023,25,22.5,5.35,12,2.06K,1.14M,31.50K,10.2,1
7/13/2021 14:00,SAVA,Call,7/16/2021,105,104.66,4.5,6,794,385.64K,871,0.42,1
7/13/2021 13:51,ARKK,Put,7/16/2021,121,122.92,1.25,5,6.11K,764.19K,2.12K,1.59,1
7/13/2021 13:19,CELH,Put,8/20/2021,70,72.68,6.25,5,450,284.80K,357,4.32,1
7/13/2021 13:08,BYND,Put,7/30/2021,130,136.85,3.25,5,400,131.20K,475,5.28,1
7/13/2021 13:05,PLUG,Put,1/20/2023,20,28.25,4.28,6,494,212.42K,1.46K,41.25,0
7/13/2021 13:02,TGT,Call,1/21/2022,300,252.91,4.12,5,1.05K,429.38K,571,18.79,0
7/13/2021 12:55,AUY,Call,1/21/2022,4.5,4.22,0.44,7,8.51K,377.27K,8.98K,6.69,1
7/13/2021 12:45,WMT,Call,1/20/2023,170,140.9,5.62,9,1.35K,777.40K,968,20.66,0
7/13/2021 12:40,VALE,Put,12/17/2021,22,22.45,2.34,7,3.46K,840.28K,4.39K,1.98,1
7/13/2021 12:39,FNV,Put,10/15/2021,140,150.57,4.25,6,7.85K,3.43M,10.04K,7.52,1
7/13/2021 12:37,EDU,Call,8/20/2021,10,7.11,0.33,5,19.63K,647.30K,37.19K,43.03,0
7/13/2021 12:26,SOFI,Put,1/20/2023,15,16.12,5.73,5,1.00K,572.40K,2.11K,7.47,1
7/13/2021 12:25,BMY,Call,1/20/2023,80,67.38,2.43,5,1.05K,258.06K,881,18.7,0
7/13/2021 12:25,NCR,Put,1/21/2022,44,45.1,4.15,5,619,254.60K,1.43K,3.05,1
7/13/2021 12:17,TWLO,Call,7/30/2021,415,396.86,14.38,5,853,1.27M,41,4.57,0
7/13/2021 12:13,SE,Call,8/20/2021,300,284.8,11.75,16,1.87K,2.14M,3.37K,5.58,1
7/13/2021 12:08,CLOV,Call,7/23/2021,10,9.39,0.68,5,3.37K,223.91K,5.98K,6.66,1
7/13/2021 12:06,QS,Put,11/19/2021,20,23.53,2.82,5,685,195.46K,2.38K,17.74,1
7/13/2021 12:05,VEEV,Call,9/17/2021,340,322.74,10.2,12,2.93K,3.05M,185,5.46,1
7/13/2021 12:03,EAT,Call,8/20/2021,65,62.51,3,5,2.10K,649.75K,438,3.99,0
7/13/2021 11:42,REAL,Call,8/20/2021,20,18.09,1.22,9,4.53K,556.57K,1.51K,10.74,0
7/13/2021 11:35,NKE,Call,1/20/2023,165,161.74,19.32,6,995,1.95M,523,2.04,1
7/13/2021 11:33,UNH,Call,12/17/2021,420,417.48,22.93,17,1.64K,3.67M,154,0.65,1
7/13/2021 11:27,XRAY,Call,10/15/2021,62.5,62.22,3.45,5,575,197.59K,1,0.47,1
7/13/2021 11:13,MU,Put,3/18/2022,65,78.54,3.57,16,1.41K,508.68K,8.98K,20.85,0
7/13/2021 10:51,SDGR,Put,1/21/2022,70,71.89,8.85,6,430,387.00K,57,2.51,1
7/13/2021 10:48,UBER,Put,6/17/2022,40,47.83,3.82,8,697,266.20K,7.82K,19.84,1
7/13/2021 10:47,DAL,Call,8/20/2021,45,42.06,0.91,7,6.88K,633.10K,11.54K,6.93,1
7/13/2021 10:41,PLCE,Call,8/20/2021,100,94.29,5.4,5,250,141.25K,106,6.06,1
7/13/2021 10:41,BTU,Call,1/21/2022,12,10.22,2.55,9,2.18K,557.92K,911,17.53,1
7/13/2021 10:25,BG,Put,11/18/2022,75,76.39,9.3,8,1.26K,1.21M,194,1.93,1
7/13/2021 10:25,FCX,Call,11/19/2021,37,35.74,3.3,11,1.37K,454.15K,3.67K,3.52,1
7/13/2021 10:25,BRK/B,Call,8/20/2021,280,278.64,5.93,6,419,249.19K,3.58K,0.49,0
7/13/2021 10:09,RBLX,Call,7/16/2021,85,84.64,2.34,5,916,210.04K,4.01K,0.52,1
7/13/2021 10:09,EXPE,Call,1/20/2023,180,165.38,27.43,11,1.65K,4.52M,10.21K,9.02,0
7/13/2021 9:52,GDX,Call,9/17/2021,36,34.51,1.1,6,17.65K,1.96M,12.94K,4.27,0
7/13/2021 9:51,MGNI,Call,1/20/2023,55,31.56,5.95,5,500,305.00K,20,72.96,0
7/13/2021 9:45,UAL,Call,8/20/2021,50,49.51,2.49,5,1.02K,262.40K,3.05K,0.81,1
7/13/2021 9:41,SNOW,Call,7/16/2021,280,274.62,4.95,21,2.08K,863.49K,7.06K,2.88,1
7/13/2021 9:39,F,Call,9/17/2021,15,14.55,0.81,8,7.29K,595.37K,81.42K,3.31,1
7/13/2021 9:38,LVS,Call,12/17/2021,55,50.4,3.27,9,1.39K,458.36K,8.37K,9.02,0
7/13/2021 9:37,MSFT,Call,7/16/2021,280,278.29,1.34,8,3.11K,406.93K,18.64K,0.61,1
7/13/2021 9:35,DIS,Call,7/16/2021,185,183.35,1.26,8,1.85K,249.81K,15.53K,0.75,1
7/13/2021 9:30,TSLA,Put,7/23/2021,600,688.12,5.15,20,9.06K,4.83M,16.22K,14.74,0
7/12/2021 15:39,LOGI,Call,8/20/2021,130,125.24,3.6,6,756,279.72K,1.81K,3.96,0
7/12/2021 15:35,BIDU,Call,8/20/2021,200,180.4,3.55,9,764,271.22K,5.57K,10.92,0
7/12/2021 15:21,MP,Put,1/20/2023,30,38.17,8.05,7,898,732.36K,33,26.39,1
7/12/2021 15:21,EDU,Call,6/17/2022,12.5,6.39,0.67,5,3.81K,266.84K,10.73K,93.12,0
7/12/2021 15:01,NEGG,Put,7/16/2021,35,36.03,3.65,6,581,196.15K,3.11K,7.49,1
7/12/2021 14:59,TECL,Call,6/17/2022,70,59.57,9.2,5,1.80K,1.66M,421,17.51,1
7/12/2021 14:35,GDOT,Put,1/21/2022,45,46.21,4.5,8,1.86K,856.98K,81,2.76,1
7/12/2021 14:25,FB,Call,7/16/2021,355,354.04,3.18,30,4.62K,1.29M,15.20K,0.55,1
7/12/2021 14:13,AXP,Call,8/20/2021,175,173.65,5.02,5,357,171.25K,2.11K,1.02,1
7/12/2021 14:10,GLD,Put,3/31/2022,168,169.04,8.25,6,2.07K,1.72M,64,0.59,1
7/12/2021 13:44,GM,Call,1/20/2023,70,59.03,5.7,9,831,479.55K,4.78K,18.65,0
7/12/2021 13:39,VIAC,Call,9/17/2021,46,43.56,2.39,17,3.41K,828.56K,3.16K,5.83,0
7/12/2021 13:14,TAL,Put,8/20/2021,20,20.05,3.15,5,855,274.89K,27.67K,0.8,1
7/12/2021 13:03,ACN,Put,1/21/2022,310,311.04,18.7,5,1.45K,2.75M,110,0.32,1
7/12/2021 13:02,PSTG,Call,11/19/2021,20,18.93,1.68,5,2.31K,394.05K,1.03K,5.69,1
7/12/2021 12:55,PSTG,Call,11/19/2021,22.5,18.9,1.02,5,1.89K,197.62K,2.79K,19.18,1
7/12/2021 12:10,DIDI,Put,7/30/2021,9.5,11.4,0.47,7,10.05K,512.73K,338,20.15,1
7/12/2021 12:07,COF,Call,10/15/2021,165,164.73,10.07,7,479,477.64K,41,0.41,1
7/12/2021 11:56,MARA,Call,1/21/2022,85,26.78,1.53,5,2.25K,335.96K,6.04K,217.67,0
7/12/2021 11:37,CAT,Call,8/20/2021,220,217.42,6.35,5,250,160.80K,4.07K,1.15,1
7/12/2021 11:32,MARA,Call,1/20/2023,85,26.47,4.38,5,590,265.50K,2.67K,221.19,0
7/12/2021 11:32,IBM,Put,6/17/2022,135,140.96,12.38,5,300,372.00K,985,4.45,1
7/12/2021 11:28,F,Call,1/21/2022,15,14.6,1.52,5,1.00K,153.15K,97.20K,2.75,1
7/12/2021 11:12,TRIP,Put,1/20/2023,10,37.6,0.15,5,15.00K,420.00K,5.00K,277.64,0
7/12/2021 11:07,PTON,Put,6/17/2022,65,116.82,3.23,5,547,177.78K,1.13K,79.75,0
7/12/2021 10:56,MU,Put,9/17/2021,77.5,78.68,3.73,22,2.70K,1.01M,7.65K,1.53,1
7/12/2021 10:32,MPC,Call,10/15/2021,62.5,59.16,2.47,5,592,146.15K,1.37K,5.77,1
7/12/2021 10:26,CCIV,Call,7/16/2021,28.5,26.28,0.47,5,5.96K,264.90K,1.72K,8.61,0
7/12/2021 10:23,AAL,Call,8/20/2021,21,20.7,1.12,5,2.02K,224.53K,9.71K,1.45,1
7/12/2021 10:17,M,Call,8/20/2021,22,19,0.56,6,8.49K,484.06K,12.69K,15.39,1
7/12/2021 10:11,TSM,Put,12/17/2021,110,120.93,4.1,7,507,211.29K,0,9.87,1
7/12/2021 10:10,THC,Call,8/20/2021,70,69.6,3.4,6,1.69K,591.50K,331,0.83,1
7/12/2021 10:07,BILI,Call,8/20/2021,110,105.74,5.22,5,604,323.14K,2.28K,4.16,1
7/12/2021 9:57,UPST,Call,7/16/2021,135,129.04,2.98,6,649,199.24K,1.52K,4.64,1
7/12/2021 9:57,WFC,Call,10/15/2021,47.5,43.58,1.27,5,994,128.63K,20.66K,8.96,1
7/12/2021 9:56,GS,Call,7/16/2021,380,376.52,5.2,5,441,225.60K,3.40K,0.99,1
7/12/2021 9:46,DM,Put,2/18/2022,7.5,10.14,0.97,6,3.66K,365.60K,1.06K,35.2,1
7/12/2021 9:44,WDC,Call,10/15/2021,75,70.12,3.9,6,1.82K,722.37K,8.23K,7.04,0
7/12/2021 9:42,LUV,Call,9/17/2021,52.5,51.82,2.7,6,729,214.04K,2.40K,0.58,1
7/12/2021 9:38,SPY,Call,7/16/2021,436,435.73,2.07,5,4.45K,855.00K,16.20K,0.15,1
7/12/2021 9:37,LUV,Call,8/20/2021,52.5,52.23,2.21,5,1.41K,310.60K,3.02K,0.55,1
7/12/2021 9:36,PYPL,Call,7/16/2021,305,302.11,2.7,5,457,139.42K,4.01K,0.66,1
7/12/2021 9:34,LUV,Call,1/21/2022,57.5,52.06,2.88,5,2.15K,640.98K,3.67K,10.22,0
